X,Y,OBJECTID,COUNTY,DESCRIPTION_BSL,DIRECTION_OP,DLAT_GIS,DLONG_GIS,LINE,MUNICIPALITY,STOP_NUM,STOP_TYPE,STREET_DIR,HEADING
-8242544.5116,4900575.2666,28690,Monmouth,SUNSET AVE AT BLOOMSBURY AVE,In,40.23789,-74.04405,832,OCEAN TWP,30197,FS,W,295
-8299393.9633,4775370.7892,28691,Atlantic,NEW RD AT BANNING AVE,Ou,39.37393,-74.55479,509,NORTHFIELD,31535,NS,N,37
-8362087.6369,4853371.6302,28692,Camden,BROADWAY AT MORGAN BLVD,In,39.91344,-75.1179,402,CAMDEN,32503,MB,N,3
-8242544.5116,4900575.2666,28693,Monmouth,SUNSET AVE AT BLOOMSBURY AVE,In,40.23789,-74.04405,837,OCEAN TWP,30197,FS,W,295
-8239937.7802,4984506.8403,28694,Hudson,WEST SIDE AVE AT 83RD ST,Ou,40.81103,-74.02065,83,NORTH BERGEN TWP,31544,NS,N,26
-8362087.6369,4853371.6302,28695,Camden,BROADWAY AT MORGAN BLVD,In,39.91344,-75.1179,410,CAMDEN,32503,MB,N,3
-8242736.0438,4900597.0887,28696,Monmouth,BRIELLE AVE AT SUNSET AVE,In,40.23805,-74.04573,832,OCEAN TWP,30198,FS,S,205
-8239937.7802,4984506.8403,28697,Hudson,WEST SIDE AVE AT 83RD ST,Ou,40.81103,-74.02065,121,NORTH BERGEN TWP,31544,NS,N,26
-8239982.6813,4984470.0603,28698,Hudson,WEST SIDE AVE AT 83RD ST,In,40.81076,-74.021,83,NORTH BERGEN TWP,31545,FS,S,206
-8242736.0438,4900597.0887,28699,Monmouth,BRIELLE AVE AT SUNSET AVE,In,40.23805,-74.04573,837,OCEAN TWP,30198,FS,S,205
-8239982.6813,4984470.0603,28700,Hudson,WEST SIDE AVE AT 83RD ST,In,40.81076,-74.021,121,NORTH BERGEN TWP,31545,FS,S,206
-8362087.6369,4853371.6302,28701,Camden,BROADWAY AT MORGAN BLVD,In,39.91344,-75.1179,412,CAMDEN,32503,MB,N,3
-8242879.7986,4900297.0938,28702,Monmouth,BRIELLE AVE AT HOPEWELL AVE,In,40.236,-74.04704,832,OCEAN TWP,30199,NS,S,203
-8268420.6581,4903671.5368,28703,Monmouth,FREEHOLD CENTER,Ou,40.25918,-74.27645,64,FREEHOLD,31548,TM,E,125
-8362087.6369,4853371.6302,28704,Camden,BROADWAY AT MORGAN BLVD,In,39.91344,-75.1179,450,CAMDEN,32503,MB,N,3
-8242879.7986,4900297.0938,28705,Monmouth,BRIELLE AVE AT HOPEWELL AVE,In,40.236,-74.04704,837,OCEAN TWP,30199,NS,S,203
-8268420.6581,4903671.5368,28706,Monmouth,FREEHOLD CENTER,Ou,40.25918,-74.27645,67,FREEHOLD,31548,TM,E,125
-8362087.6369,4853371.6302,28707,Camden,BROADWAY AT MORGAN BLVD,In,39.91344,-75.1179,457,CAMDEN,32503,MB,N,3
-8242852.1505,4900018.9498,28708,Monmouth,BRIELLE AVE AT RING RD,In,40.2341,-74.04676,832,OCEAN TWP,30200,NS,S,172
-8268420.6581,4903671.5368,28709,Monmouth,FREEHOLD CENTER,Ou,40.25918,-74.27645,135,FREEHOLD,31548,TM,E,125
-8362238.2651,4852768.2426,28710,Camden,BROADWAY 1400'S OF MORGAN BLVD,Ou,39.90926,-75.11926,401,CAMDEN,32504,MB,S,262
-8242852.1505,4900018.9498,28711,Monmouth,BRIELLE AVE AT RING RD,In,40.2341,-74.04676,837,OCEAN TWP,30200,NS,S,172
-8268420.6581,4903671.5368,28712,Monmouth,FREEHOLD CENTER,Ou,40.25918,-74.27645,139,FREEHOLD,31548,TM,E,125
-8362238.2651,4852768.2426,28713,Camden,BROADWAY 1400'S OF MORGAN BLVD,Ou,39.90926,-75.11926,402,CAMDEN,32504,MB,S,262
-8242834.4776,4900064.7435,28714,Monmouth,BRIELLE AVE AT RING RD,Ou,40.2344,-74.04673,832,OCEAN TWP,30201,FS,N,352
-8268420.6581,4903671.5368,28715,Monmouth,FREEHOLD CENTER,Ou,40.25918,-74.27645,836,FREEHOLD,31548,TM,E,125
-8362238.2651,4852768.2426,28716,Camden,BROADWAY 1400'S OF MORGAN BLVD,Ou,39.90926,-75.11926,410,CAMDEN,32504,MB,S,262
-8242834.4776,4900064.7435,28717,Monmouth,BRIELLE AVE AT RING RD,Ou,40.2344,-74.04673,837,OCEAN TWP,30201,FS,N,352
-8268420.6581,4903671.5368,28718,Monmouth,FREEHOLD CENTER,Ou,40.25918,-74.27645,838,FREEHOLD,31548,TM,E,125
-8362238.2651,4852768.2426,28719,Camden,BROADWAY 1400'S OF MORGAN BLVD,Ou,39.90926,-75.11926,412,CAMDEN,32504,MB,S,262
-8242859.7754,4900270.1464,28720,Monmouth,BRIELLE AVE AT HOPEWELL AVE,Ou,40.23581,-74.04696,832,OCEAN TWP,30202,NS,N,353
-8351304.2584,4862950.1552,28721,Camden,HADDONFIELD SORRELL RD 100'N OF PENNSAUKEN HWY,Ou,39.97941,-75.02107,409,PENNSAUKEN TWP,31551,MB,N,9
-8362238.2651,4852768.2426,28722,Camden,BROADWAY 1400'S OF MORGAN BLVD,Ou,39.90926,-75.11926,457,CAMDEN,32504,MB,S,262
-8242859.7754,4900270.1464,28723,Monmouth,BRIELLE AVE AT HOPEWELL AVE,Ou,40.23581,-74.04696,837,OCEAN TWP,30202,NS,N,353
-8361508.8684,4855900.9018,28724,Camden,8TH ST AT LIBERTY ST,Ou,39.93086,-75.11277,452,CAMDEN,31552,FS,N,353
-8362253.3567,4852744.2786,28725,Camden,BROADWAY 1500'S OF MORGAN BLVD,In,39.90911,-75.1194,401,CAMDEN,32505,MB,N,90
-8242706.1713,4900603.9986,28726,Monmouth,BRIELLE AVE AT SUNSET AVE,Ou,40.23813,-74.04555,832,OCEAN TWP,30203,NS,N,25
-8315311.7125,4900946.1912,28727,Mercer,E STATE STREET EXT AT NORCROSS CIR,In,40.24046,-74.69771,606,HAMILTON TWP,31554,NS,W,308
-8362253.3567,4852744.2786,28728,Camden,BROADWAY 1500'S OF MORGAN BLVD,In,39.90911,-75.1194,402,CAMDEN,32505,MB,N,90
-8242706.1713,4900603.9986,28729,Monmouth,BRIELLE AVE AT SUNSET AVE,Ou,40.23813,-74.04555,837,OCEAN TWP,30203,NS,N,25
-8313283.7677,4900059.435,28730,Mercer,NOTTINGHAM WAY AT BIRTIN AVE,Ou,40.23437,-74.6795,606,HAMILTON TWP,31555,NS,E,107
-8362253.3567,4852744.2786,28731,Camden,BROADWAY 1500'S OF MORGAN BLVD,In,39.90911,-75.1194,410,CAMDEN,32505,MB,N,90
-8240646.643,4978893.2096,28732,Hudson,NEW YORK AVE AT 35TH ST,Ou,40.77288,-74.02707,22,UNION CITY,30205,NS,N,32
-8313244.4375,4900072.3051,28733,Mercer,NOTTINGHAM WAY AT MARSHALL AVE,In,40.23445,-74.67915,606,HAMILTON TWP,31556,FS,W,287
-8240646.643,4978893.2096,28734,Hudson,NEW YORK AVE AT 35TH ST,Ou,40.77288,-74.02707,84,UNION CITY,30205,NS,N,32
-8237714.7434,4901044.5676,28735,Monmouth,NORWOOD AVE AT HATHAWAY AVE,Ou,40.24113,-74.00068,837,DEAL,31560,NS,N,3
-8240646.643,4978893.2096,28736,Hudson,NEW YORK AVE AT 35TH ST,Ou,40.77288,-74.02707,159,UNION CITY,30205,NS,N,32
-8362253.3567,4852744.2786,28737,Camden,BROADWAY 1500'S OF MORGAN BLVD,In,39.90911,-75.1194,412,CAMDEN,32505,MB,N,90
-8237737.7716,4901075.3791,28738,Monmouth,NORWOOD AVE AT HATHAWAY AVE,In,40.24134,-74.00083,837,DEAL,31561,NS,S,180
-8240746.8838,4981710.52,28739,Hudson,TONNELLE AVE 854'N OF 54TH ST,Ou,40.79202,-74.02794,83,NORTH BERGEN TWP,30214,MB,N,22
-8362253.3567,4852744.2786,28740,Camden,BROADWAY 1500'S OF MORGAN BLVD,In,39.90911,-75.1194,457,CAMDEN,32505,MB,N,90
-8284070.0753,4773817.7824,28741,Atlantic,ORIENTAL AVE AT S NEW JERSEY AVE#,Ou,39.36314,-74.41709,513,ATLANTIC CITY,31562,FS,E,62
-8240746.8838,4981710.52,28742,Hudson,TONNELLE AVE 854'N OF 54TH ST,Ou,40.79202,-74.02794,127,NORTH BERGEN TWP,30214,MB,N,22
-8323113.8653,4898420.894,28743,Mercer,BANK ST AT N WILLOW ST#,Ou,40.2231,-74.76781,611,TRENTON,32508,NS,W,278
-8283949.786,4773881.0035,28744,Atlantic,ORIENTAL AVE AT OCEAN BEACH BLVD#,Ou,39.36358,-74.41601,513,ATLANTIC CITY,31563,FS,E,62
-8240564.9239,4982187.2444,28745,Hudson,TONNELLE AVE AT 61ST ST,In,40.79523,-74.02621,83,NORTH BERGEN TWP,30215,FS,S,205
-8369391.5988,4859549.1333,28746,Philadelphia,JFK BLVD AT 30TH ST,In,39.95601,-75.18352,313,PHILADELPHIA,32510,FS,W,277
-8302960.6289,4914793.6101,28747,Middlesex,SCUDDERS MILL RD 150'W OF DEY RD,In,40.33528,-74.58681,600,PLAINSBORO TWP,31565,MB,W,299
-8240564.9239,4982187.2444,28748,Hudson,TONNELLE AVE AT 61ST ST,In,40.79523,-74.02621,127,NORTH BERGEN TWP,30215,FS,S,205
-8369391.5988,4859549.1333,28749,Philadelphia,JFK BLVD AT 30TH ST,In,39.95601,-75.18352,315,PHILADELPHIA,32510,FS,W,277
-8306130.0742,4917899.9793,28750,Middlesex,COLLEGE RD W 70'N OF MAIN ST,Ou,40.35663,-74.61531,600,PLAINSBORO TWP,31567,MB,N,20
-8240805.2098,4981631.1318,28751,Hudson,TONNELLE AVE 705' N OF 54TH ST,In,40.79146,-74.0284,83,NORTH BERGEN TWP,30216,MB,S,202
-8369391.5988,4859549.1333,28752,Philadelphia,JFK BLVD AT 30TH ST,In,39.95601,-75.18352,414,PHILADELPHIA,32510,FS,W,277
-8306171.2291,4917910.9177,28753,Middlesex,COLLEGE RD W AT WINDROW DR,In,40.35668,-74.61559,600,PLAINSBORO TWP,31568,FS,S,202
-8240805.2098,4981631.1318,28754,Hudson,TONNELLE AVE 705' N OF 54TH ST,In,40.79146,-74.0284,127,NORTH BERGEN TWP,30216,MB,S,202
-8369391.5988,4859549.1333,28755,Philadelphia,JFK BLVD AT 30TH ST,In,39.95601,-75.18352,417,PHILADELPHIA,32510,FS,W,277
-8301789.7057,4913842.4416,28756,Middlesex,PLAINSBORO RD AT CENTER DR,In,40.3288,-74.57626,600,PLAINSBORO TWP,31569,FS,E,111
-8312464.31,4897566.3642,28757,Mercer,RWJU HAMILTON HOSPITAL,Ou,40.21722,-74.67217,603,HAMILTON TWP,30217,FS,W,295
-8369391.5988,4859549.1333,28758,Philadelphia,JFK BLVD AT 30TH ST,In,39.95601,-75.18352,555,PHILADELPHIA,32510,FS,W,277
-8344412.9169,4846312.7141,28759,Camden,EVESHAM RD (CR544) AT CARNIE BLVD.#,In,39.86475,-74.95912,451,VOORHEES TWP,31571,FS,E,71
-8263609.7977,4973445.0647,28760,Essex,STUYVESANT AVE AT IVY ST,In,40.73575,-74.23322,94,NEWARK,30218,NS,S,203
-8323026.3494,4898410.4356,28761,Mercer,BANK ST AT BARNES ST,In,40.22304,-74.76702,611,TRENTON,32512,NS,W,274
-8344437.2096,4846329.3481,28762,Camden,EVESHAM RD (CR544) AT CARNIE BLVD#,Ou,39.86489,-74.95935,451,CHERRY HILL TWP,31572,NS,W,251
-8250055.6959,4971949.8123,28763,Hudson,CENTRAL AVE AT SOUTH HACKENSACK AVENUE,In,40.7256,-74.11155,1,KEARNY,30220,NS,N,22
-8384253.1243,4828124.1316,28764,Gloucester,KINGS HIGHWAY AT SOUTH AVE,In,39.73926,-75.31703,401,SWEDESBORO,32515,NS,N,27
-8300370.7154,4914999.6335,28765,Middlesex,DEY RD AT PHEASANT HOLLOW DR,Ou,40.33679,-74.5635,600,PLAINSBORO TWP,31573,NS,E,89
-8250084.2857,4971943.6063,28766,Hudson,CENTRAL AVE AT SOUTH HACKENSACK,Ou,40.72554,-74.11175,1,KEARNY,30221,FS,S,202
-8267860.9719,4953402.4866,28767,Union,EAST HAZELWOOD AVE AT FRONTAGE ROAD,Ou,40.59922,-74.27145,48,RAHWAY,32516,NS,E,110
-8300311.864,4915024.8487,28768,Middlesex,DEY RD AT PHEASANT HOLLOW DR,In,40.33692,-74.56297,600,PLAINSBORO TWP,31574,NS,W,269
-8267852.5061,4953425.0926,28769,Union,EAST HAZELWOOD AVE AT FRONTAGE ROAD,In,40.59934,-74.27139,48,RAHWAY,32517,FS,W,289
-8301495.9176,4914931.3268,28770,Middlesex,DEY RD 150'E OF WOODLAND DR,Ou,40.33632,-74.57361,600,PLAINSBORO TWP,31576,MB,E,86
-8276967.4733,5035103.7068,28771,Passaic,UNION VALLEY RD AT COOLEY LN,In,41.15411,-74.35328,197,WEST MILFORD TWP,32519,NS,W,293
-8262902.1598,5004801.2298,28772,Passaic,VALLEY RD AT RATZER RD,Ou,40.94886,-74.22701,197,WAYNE TWP,30222,NS,N,1
-8301495.0787,4914955.5086,28773,Middlesex,DEY RD 105'E OF WOODLAND DR,In,40.33646,-74.5736,600,PLAINSBORO TWP,31577,MB,W,266
-8262902.1598,5004801.2298,28774,Passaic,VALLEY RD AT RATZER RD,Ou,40.94886,-74.22701,198,WAYNE TWP,30222,NS,N,1
-8276977.2102,5035081.4052,28775,Passaic,UNION VALLEY RD AT COOLEY LN,Ou,41.15399,-74.35335,197,WEST MILFORD TWP,32520,FS,E,113
-8256327.4021,4999796.0769,28776,Passaic,WARD ST AT RAILROAD AVE,Ou,40.91492,-74.16785,703,PATERSON,31579,NS,W,271
-8286101.082,4773398.8783,28777,Atlantic,GATE #2 INSIDE AC BUS TERMINAL,Ou,39.36017,-74.43538,552,ATLANTIC CITY,30225,TM,E,152
-8262690.486,4983420.5449,28778,Essex,HARRISON AVE AT LLEWELLYN RD,Ou,40.80363,-74.22499,97,MONTCLAIR TWP,32524,NS,S,189
-8256327.4021,4999796.0769,28779,Passaic,WARD ST AT RAILROAD AVE,Ou,40.91492,-74.16785,707,PATERSON,31579,NS,W,271
-8252141.4933,4960839.7945,28780,Hudson,AVE C AT W 4TH ST,In,40.64991,-74.13025,81,BAYONNE,30226,NS,N,3
-8262690.486,4983420.5449,28781,Essex,HARRISON AVE AT LLEWELLYN RD,Ou,40.80363,-74.22499,101,MONTCLAIR TWP,32524,NS,S,189
-8256327.4021,4999796.0769,28782,Passaic,WARD ST AT RAILROAD AVE,Ou,40.91492,-74.16785,722,PATERSON,31579,NS,W,271
-8252141.4933,4960839.7945,28783,Hudson,AVE C AT W 4TH ST,In,40.64991,-74.13025,120,BAYONNE,30226,NS,N,3
-8383408.647,4829439.2934,28784,Gloucester,KINGS HWY AT FRANKLIN ST,In,39.74835,-75.30945,401,SWEDESBORO,32526,FS,N,46
-8249965.5854,4972184.7966,28785,Hudson,CENTRAL AVE 175'S OF FORD LANE,Ou,40.72719,-74.11071,1,KEARNY,31584,MB,N,21
-8243480.615,4974269.7942,28786,Hudson,CENTRAL AVE AT BOORAEM AVE,Ou,40.7414,-74.05249,87,JERSEY CITY,30227,NS,N,31
-8367681.9627,4859271.488,28787,Philadelphia,JFK BLVD AT 17TH ST#,In,39.95406,-75.16817,313,PHILADELPHIA,32529,NS,W,279
-8364992.2404,4964440.7533,28788,Warren,POHATCONG WAL-MART,In,40.67439,-75.14385,890,POHATCONG TWP,31585,TM,E,143
-8243480.615,4974269.7942,28789,Hudson,CENTRAL AVE AT BOORAEM AVE,Ou,40.7414,-74.05249,88,JERSEY CITY,30227,NS,N,31
-8367681.9627,4859271.488,28790,Philadelphia,JFK BLVD AT 17TH ST#,In,39.95406,-75.16817,315,PHILADELPHIA,32529,NS,W,279
-8364981.879,4964427.0805,28791,Warren,POHATCONG WAL-MART,In,40.67439,-75.14385,891,POHATCONG TWP,31585,TM,E,143
-8243480.615,4974269.7942,28792,Hudson,CENTRAL AVE AT BOORAEM AVE,Ou,40.7414,-74.05249,119,JERSEY CITY,30227,NS,N,31
-8367681.9627,4859271.488,28793,Philadelphia,JFK BLVD AT 17TH ST#,In,39.95406,-75.16817,414,PHILADELPHIA,32529,NS,W,279
-8263031.4953,5002141.5535,28794,Passaic,VALLEY RD AT PREAKNESS AVE,In,40.93081,-74.22807,197,WAYNE TWP,31586,NS,S,185
-8334207.063,4876120.3262,28795,Burlington,RT-130 AT SALEM RD,In,40.06999,-74.86744,418,BURLINGTON,30230,NS,S,-1
-8367681.9627,4859271.488,28796,Philadelphia,JFK BLVD AT 17TH ST#,In,39.95406,-75.16817,417,PHILADELPHIA,32529,NS,W,279
-8263031.4953,5002141.5535,28797,Passaic,VALLEY RD AT PREAKNESS AVE,In,40.93081,-74.22807,198,WAYNE TWP,31586,NS,S,185
-8244942.8537,4972858.3276,28798,Hudson,JFK BLVD 300' N OF TONNELLE AVE,Ou,40.73178,-74.06558,10,JERSEY CITY,30232,MB,S,280
-8367681.9627,4859271.488,28799,Philadelphia,JFK BLVD AT 17TH ST#,In,39.95406,-75.16817,555,PHILADELPHIA,32529,NS,W,279
-8265820.5993,5006957.6714,28800,Passaic,PATERSON HAMBURG TPKE AT JACKSON AVE,In,40.96351,-74.25311,197,WAYNE TWP,31587,NS,E,124
-8368023.3665,4859326.2676,28801,Philadelphia,JFK BLVD AT N 19TH ST#,In,39.95438,-75.17125,313,PHILADELPHIA,32531,NS,W,280
-8237191.2138,4985115.9718,28802,Bergen,ANDERSON AVE AT KAMENA ST,Ou,40.81519,-73.99599,159,FAIRVIEW,30235,NS,N,42
-8265820.5993,5006957.6714,28803,Passaic,PATERSON HAMBURG TPKE AT JACKSON AVE,In,40.96351,-74.25311,748,WAYNE TWP,31587,NS,E,124
-8368023.3665,4859326.2676,28804,Philadelphia,JFK BLVD AT N 19TH ST#,In,39.95438,-75.17125,315,PHILADELPHIA,32531,NS,W,280
-8265868.2982,5007030.8048,28805,Passaic,PATERSON HAMBURG TPKE 258'W OF JACKSON AVE,Ou,40.96399,-74.25355,197,WAYNE TWP,31588,MB,W,317
-8237191.2138,4985115.9718,28806,Bergen,ANDERSON AVE AT KAMENA ST,Ou,40.81519,-73.99599,751,FAIRVIEW,30235,NS,N,42
-8368023.3665,4859326.2676,28807,Philadelphia,JFK BLVD AT N 19TH ST#,In,39.95438,-75.17125,414,PHILADELPHIA,32531,NS,W,280
-8265868.2982,5007030.8048,28808,Passaic,PATERSON HAMBURG TPKE 258'W OF JACKSON AVE,Ou,40.96399,-74.25355,748,WAYNE TWP,31588,MB,W,317
-8237193.2103,4985152.4688,28809,Bergen,ANDERSON AVE AT KAMENA ST,In,40.81539,-73.99593,159,FAIRVIEW,30236,NS,S,214
-8368023.3665,4859326.2676,28810,Philadelphia,JFK BLVD AT N 19TH ST#,In,39.95438,-75.17125,417,PHILADELPHIA,32531,NS,W,280
-8247194.5892,4969540.9911,28811,Hudson,JFK BLVD 50'N OF BAYVIEW AVENUE,In,40.70918,-74.08579,10,JERSEY CITY,31591,MB,N,25
-8237193.2103,4985152.4688,28812,Bergen,ANDERSON AVE AT KAMENA ST,In,40.81539,-73.99593,751,FAIRVIEW,30236,NS,S,214
-8368023.3665,4859326.2676,28813,Philadelphia,JFK BLVD AT N 19TH ST#,In,39.95438,-75.17125,555,PHILADELPHIA,32531,NS,W,280
-8247194.5892,4969540.9911,28814,Hudson,JFK BLVD 50'N OF BAYVIEW AVENUE,In,40.70918,-74.08579,119,JERSEY CITY,31591,MB,N,25
-8242463.8103,4976433.0427,28815,Hudson,CENTRAL AVE AT 5TH ST#,In,40.75609,-74.04328,123,UNION CITY,30243,NS,S,206
-8367537.424,4859073.8759,28816,Philadelphia,MARKET ST AT 16TH ST,Ou,39.95279,-75.16684,313,PHILADELPHIA,32533,NS,E,99
-8247236.2546,4969512.3747,28817,Hudson,JFK BLVD AT BAYVIEW AVE,Ou,40.70899,-74.08618,10,JERSEY CITY,31592,FS,S,217
-8367704.4315,4845880.2365,28818,Gloucester,RED BANK AVE 141' E OF HESSIAN AVE#,Ou,39.86183,-75.16827,455,WEST DEPTFORD TWP,30246,MB,E,161
-8367537.424,4859073.8759,28819,Philadelphia,MARKET ST AT 16TH ST,Ou,39.95279,-75.16684,315,PHILADELPHIA,32533,NS,E,99
-8247236.2546,4969512.3747,28820,Hudson,JFK BLVD AT BAYVIEW AVE,Ou,40.70899,-74.08618,119,JERSEY CITY,31592,FS,S,217
-8367686.6784,4845901.6391,28821,Gloucester,RED BANK AVE 141' E OF HESSIAN AVE#,In,39.86194,-75.16825,455,WEST DEPTFORD TWP,30248,MB,W,341
-8367537.424,4859073.8759,28822,Philadelphia,MARKET ST AT 16TH ST,Ou,39.95279,-75.16684,414,PHILADELPHIA,32533,NS,E,99
-8252671.5421,4961287.6383,28823,Hudson,JFK BLVD AT W 7TH STREET,In,40.65297,-74.13506,10,BAYONNE,31594,NS,N,11
-8275153.5009,4925375.2237,28824,Middlesex,CR-516 100' W of MANNINO PARK DRIVE,In,40.40777,-74.33696,68,OLD BRIDGE TWP,30249,MB,W,308
-8367537.424,4859073.8759,28825,Philadelphia,MARKET ST AT 16TH ST,Ou,39.95279,-75.16684,417,PHILADELPHIA,32533,NS,E,99
-8252671.5421,4961287.6383,28826,Hudson,JFK BLVD AT W 7TH STREET,In,40.65297,-74.13506,119,BAYONNE,31594,NS,N,11
-8275153.5009,4925375.2237,28827,Middlesex,CR-516 100' W of MANNINO PARK DRIVE,In,40.40777,-74.33696,139,OLD BRIDGE TWP,30249,MB,W,308
-8367537.424,4859073.8759,28828,Philadelphia,MARKET ST AT 16TH ST,Ou,39.95279,-75.16684,555,PHILADELPHIA,32533,NS,E,99
-8252717.2032,4961166.8049,28829,Hudson,JFK BLVD AT W 6TH STREET,Ou,40.65214,-74.13543,10,BAYONNE,31595,FS,S,190
-8275153.5009,4925375.2237,28830,Middlesex,CR-516 100' W of MANNINO PARK DRIVE,In,40.40777,-74.33696,818,OLD BRIDGE TWP,30249,MB,W,308
-8368258.0693,4859187.3718,28831,Philadelphia,MARKET ST AT S 20TH ST,Ou,39.95359,-75.17332,313,PHILADELPHIA,32537,NS,E,101
-8238889.4348,4994356.5399,28832,Bergen,TEANECK RD AT VAN BUREN AVE,Ou,40.87794,-74.01115,167,TEANECK TWP,30250,FS,S,199
-8252717.2032,4961166.8049,28833,Hudson,JFK BLVD AT W 6TH STREET,Ou,40.65214,-74.13543,119,BAYONNE,31595,FS,S,190
-8368258.0693,4859187.3718,28834,Philadelphia,MARKET ST AT S 20TH ST,Ou,39.95359,-75.17332,315,PHILADELPHIA,32537,NS,E,101
-8238889.4348,4994356.5399,28835,Bergen,TEANECK RD AT VAN BUREN AVE,Ou,40.87794,-74.01115,751,TEANECK TWP,30250,FS,S,199
-8252825.6848,4960910.6222,28836,Hudson,JFK BLVD AT W 4TH STREET,Ou,40.6504,-74.13641,10,BAYONNE,31596,NS,S,212
-8368258.0693,4859187.3718,28837,Philadelphia,MARKET ST AT S 20TH ST,Ou,39.95359,-75.17332,414,PHILADELPHIA,32537,NS,E,101
-8311376.4661,4911881.7677,28838,Mercer,PRINCETON MARKET FAIR,In,40.31538,-74.66239,600,WEST WINDSOR TWP,30251,MB,N,-1
-8311376.4661,4911881.7677,28839,Mercer,PRINCETON MARKET FAIR,In,40.31538,-74.66239,605,WEST WINDSOR TWP,30251,MB,N,-1
-8368258.0693,4859187.3718,28840,Philadelphia,MARKET ST AT S 20TH ST,Ou,39.95359,-75.17332,417,PHILADELPHIA,32537,NS,E,101
-8252825.6848,4960910.6222,28841,Hudson,JFK BLVD AT W 4TH STREET,Ou,40.6504,-74.13641,119,BAYONNE,31596,NS,S,212
-8251675.8454,4994594.4485,28842,Passaic,CLIFTON AVE  150'S OF RANDOLPH AVE,In,40.87959,-74.12608,744,CLIFTON,30253,MB,N,61
-8368258.0693,4859187.3718,28843,Philadelphia,MARKET ST AT S 20TH ST,Ou,39.95359,-75.17332,555,PHILADELPHIA,32537,NS,E,101
-8256454.9879,5000397.719,28844,Passaic,BROADWAY AT MEMORIAL DR,In,40.91894,-74.169,704,PATERSON,31598,FS,W,273
-8272534.4129,4933566.5287,28845,Middlesex,ERNSTON RD AT WASHINGTON RD,Ou,40.46376,-74.31347,131,SAYREVILLE,30254,NS,E,159
-8317245.4334,4898750.3039,28846,Mercer,HAMILTON AVE AT POPE AVE,Ou,40.22546,-74.71514,609,HAMILTON TWP,32550,NS,E,58
-8246183.0476,4972134.0937,28847,Hudson,DUNCAN AVE AT WEST SIDE AVE,In,40.72682,-74.07674,14,JERSEY CITY,31599,FS,W,300
-8271367.9844,4932599.4194,28848,Middlesex,ERNSTON RD AT CENTER AVENUE,In,40.45711,-74.303,131,SAYREVILLE,30255,NS,W,300
-8317245.4334,4898750.3039,28849,Mercer,HAMILTON AVE AT POPE AVE,Ou,40.22546,-74.71514,619,HAMILTON TWP,32550,NS,E,58
-8246612.5665,4972387.006,28850,Hudson,DUNCAN AVE AT MALLORY AVE,In,40.72854,-74.0806,14,JERSEY CITY,31600,NS,W,300
-8275577.8844,4933090.5186,28851,Middlesex,WASHINGTON RD AT CHEESEQUAKE RD,Ou,40.46055,-74.34079,815,SAYREVILLE,30256,NS,E,79
-8341559.3862,4725809.0408,28852,Cape May,BAYSHORE RD AT ATLANTIC AVE,In,39.02887,-74.93355,552,LOWER TWP,32551,FS,N,347
-8248798.7991,4997019.985,28853,Bergen,N 5TH ST AT VICTOR ST#,In,40.89604,-74.1002,707,SADDLE BROOK TWP,31608,NS,S,188
-8327628.3153,4721056.8748,28854,Cape May,NEW JERSEY AVE AT 26TH AVE,Ou,38.99571,-74.80836,313,NORTH WILDWOOD,30258,FS,N,43
-8240489.3786,5009037.4868,28855,Bergen,KINDERKAMACK RD AT LOZIER AVE,In,40.97758,-74.02553,165,EMERSON,32553,FS,S,203
-8254832.3326,4996087.7135,28856,Passaic,CROOKS AVE AT MAIN AVE#,Ou,40.88971,-74.15442,722,PATERSON,31609,NS,W,255
-8327628.3153,4721056.8748,28857,Cape May,NEW JERSEY AVE AT 26TH AVE,Ou,38.99571,-74.80836,315,NORTH WILDWOOD,30258,FS,N,43
-8257500.4765,4999108.5525,28858,Passaic,GRAND ST AT MORRIS ST,Ou,40.91024,-74.1784,704,PATERSON,32562,NS,E,64
-8237867.7983,4989063.6135,28859,Bergen,BROAD AVE AT E HARRIET AVE,Ou,40.842,-74.00204,166,PALISADES PARK,31610,NS,N,30
-8327628.3153,4721056.8748,28860,Cape May,NEW JERSEY AVE AT 26TH AVE,Ou,38.99571,-74.80836,319,NORTH WILDWOOD,30258,FS,N,43
-8257510.1241,4999130.8233,28861,Passaic,GRAND ST AT MORRIS ST,In,40.91035,-74.17846,704,PATERSON,32563,FS,W,244
-8260936.0148,4987627.4045,28862,Essex,VALLEY RD AT WATCHUNG AVE#,Ou,40.83225,-74.20928,28,MONTCLAIR TWP,31614,FS,N,38
-8327628.3153,4721056.8748,28863,Cape May,NEW JERSEY AVE AT 26TH AVE,Ou,38.99571,-74.80836,552,NORTH WILDWOOD,30258,FS,N,43
-8341381.723,4850634.9044,28864,Burlington,RT-70 AT KOHL'S SHOPPING CENTER (RT 73),In,39.89457,-74.93191,406,EVESHAM TWP,32564,NS,W,282
-8260936.0148,4987627.4045,28865,Essex,VALLEY RD AT WATCHUNG AVE#,Ou,40.83225,-74.20928,101,MONTCLAIR TWP,31614,FS,N,38
-8327505.1636,4721188.0019,28866,Cape May,NEW JERSEY AVE AT 22ND AVE,Ou,38.99663,-74.80726,313,NORTH WILDWOOD,30260,FS,N,43
